"","stfdem","cntry","SatEcon","incpart","Female","AgeResp","Unemp","Religiosity","SocTrust","LRSP","IncDec","YearsEdu","Crtsame","fairelcc","cttresa","fairelc","gvexpdc","Poverty","Inequality"
"17063",4,"LT",2,1,2,67,0,6,2.33333333333333,1,1,11,1,1,10,10,10,6.36396103067893,2.12132034355964
"17064",9,"LT",3,0,2,28,0,5,5.33333333333333,5,8,14,7,9,10,10,10,2.12132034355964,6.36396103067893
"17065",4,"LT",3,0,1,62,0,8,4.66666666666667,1,6,17,1,7,10,9,8,0.707106781186548,4.94974746830583
"17066",5,"LT",4,0,2,78,0,8,4,4,2,4,1,1,6,3,6,0.707106781186548,0.707106781186548
"17067",3,"LT",3,0,2,64,0,8,5.66666666666667,7,5,11,2,0,5,5,7,1.4142135623731,1.4142135623731
"17068",3,"LT",2,0,2,52,0,9,3.5,6,4,18,1,8,8,8,6,3.53553390593274,3.53553390593274
"17069",8,"LT",1,0,1,22,0,1,3.33333333333333,5,10,13,1,2,10,10,10,7.07106781186548,6.36396103067893
"17070",5,"LT",6,1,1,46,0,5,8,7,9,16,0,7,10,9,10,6.36396103067893,3.53553390593274
"17071",5,"LT",4,0,2,42,0,4,3,5,3,16,2,9,3,9,9,4.24264068711928,4.24264068711928
"17072",8,"LT",4,0,2,65,0,9,7,5,4,11,2,7,7,10,5,2.82842712474619,2.82842712474619
"17073",1,"LT",0,0,2,60,0,5,0,5,1,13,0,0,0,10,10,0,0
"17074",4,"LT",4,0,2,48,0,5,3.33333333333333,10,1,16,1,1,10,8,10,6.36396103067893,4.94974746830583
"17075",6,"LT",4,0,2,43,0,5,4,5,6,15,1,8,10,10,9,5.65685424949238,4.24264068711928
"17076",5,"LT",0,0,1,58,1,5,1.66666666666667,5,4,10,0,0,10,10,10,7.07106781186548,7.07106781186548
"17077",5,"LT",3,0,1,55,0,7,6.33333333333333,3,8,12,8,7,10,10,9,4.94974746830583,4.94974746830583
"17078",2,"LT",6,0,2,51,1,6,2.66666666666667,2,1,11,6,9,9,9,9,1.4142135623731,6.36396103067893
"17079",5,"LT",2,0,2,65,0,5,2,3,3,12,3,6,9,8,9,5.65685424949238,6.36396103067893
"17080",7,"LT",5,1,2,61,0,8,7,4,2,11,7,6,9,9,8,0.707106781186548,1.4142135623731
"17081",1,"LT",1,0,2,24,0,3,3.33333333333333,5,7,16,0,4,9,8,10,6.36396103067893,4.24264068711928
"17082",8,"LT",4,0,1,56,0,7,4.33333333333333,5,10,16,1,9,10,10,10,6.36396103067893,6.36396103067893
"17083",7,"LT",3,0,2,66,0,7,4.66666666666667,7,2,12,7,5,10,10,10,2.82842712474619,5.65685424949238
"17084",2,"LT",3,0,2,35,1,6,7,1,1,16,6,9,8,9,9,6.36396103067893,6.36396103067893
"17085",2,"LT",0,0,1,65,0,5,3.33333333333333,4,2,11,2,0,10,10,10,7.07106781186548,5.65685424949238
"17086",5,"LT",4,0,1,22,0,7,6.5,8,8,13,2,0,10,10,9,7.07106781186548,5.65685424949238
"17087",5,"LT",5,0,2,67,0,10,0,2,7,10,5,7,7,6,5,2.12132034355964,2.12132034355964
"17088",1,"LT",8,0,2,57,0,2,1.66666666666667,5,10,15,2,8,10,10,10,7.07106781186548,5.65685424949238
"17089",4,"LT",3,0,1,56,0,7,2,10,9,11,5,5,10,10,10,2.82842712474619,4.24264068711928
"17090",8,"LT",7,0,1,58,0,7,6,4,7,13,4,8,10,10,10,1.4142135623731,2.12132034355964
"17091",7,"LT",6,0,1,53,0,2,5.66666666666667,4,9,13,2,2,6,7,5,2.12132034355964,0.707106781186548
"17092",6,"LT",3,0,1,70,0,6,5.33333333333333,4,10,4,2,0,10,10,10,5.65685424949238,4.24264068711928
"17093",5,"LT",5,1,1,75,0,10,0,0,6,15,0,0,10,10,10,7.07106781186548,7.07106781186548
"17094",6,"LT",5,0,1,85,0,6,5,5,2,3,5,2,9,8,9,1.4142135623731,0.707106781186548
"17095",2,"LT",6,0,2,26,0,6,2.33333333333333,5,9,16,1,2,9,8,9,5.65685424949238,5.65685424949238
"17096",7,"LT",7,0,1,42,0,6,6.33333333333333,8,10,18,3,5,8,8,8,3.53553390593274,3.53553390593274
"17097",6,"LT",4,0,2,72,0,8,4,6,10,14,0,2,9,10,10,6.36396103067893,4.94974746830583
"17098",7,"LT",4,0,2,84,0,8,8.33333333333333,4,2,6,6,3,8,5,7,2.12132034355964,2.12132034355964
"17099",4,"LT",4,0,1,50,0,3,2,5,10,16,5,7,10,9,6,2.12132034355964,2.12132034355964
"17100",7,"LT",4,0,1,69,0,8,4,9,5,11,7,10,10,10,8,0,0.707106781186548
"17101",8,"LT",3,1,1,71,0,2,4,5,4,13,2,3,9,8,9,3.53553390593274,4.24264068711928
"17102",5,"LT",5,0,2,50,0,7,7,5,5,16,1,2,10,10,10,6.36396103067893,6.36396103067893
"17103",3,"LT",4,0,1,42,1,2,4,8,3,11,2,2,10,10,7,6.36396103067893,6.36396103067893
"17104",7,"LT",6,1,2,76,0,10,7.33333333333333,5,1,4,7,8,10,10,10,5.65685424949238,4.94974746830583
"17105",5,"LT",3,0,2,26,0,4,3.66666666666667,2,6,12,0,1,7,7,7,4.24264068711928,4.94974746830583
"17106",5,"LT",3,0,2,63,0,4,1.66666666666667,6,8,15,1,5,9,8,8,2.82842712474619,3.53553390593274
"17107",7,"LT",5,0,1,55,0,4,5.33333333333333,10,6,11,7,7,7,7,7,2.12132034355964,0.707106781186548
"17108",5,"LT",6,0,1,45,0,5,7.66666666666667,7,10,14,2,8,10,7,10,6.36396103067893,4.24264068711928
"17109",3,"LT",5,0,1,55,0,5,6.33333333333333,3,3,11,1,9,9,9,10,7.07106781186548,7.07106781186548
"17110",7,"LT",7,1,1,52,0,6,3.66666666666667,0,10,15,10,7,10,10,9,2.12132034355964,0
"17111",2,"LT",1,1,2,73,0,10,1.33333333333333,7,1,8,2,3,9,6,10,4.94974746830583,6.36396103067893
"17112",3,"LT",5,0,1,69,0,8,5.66666666666667,7,4,15,1,9,9,9,10,5.65685424949238,6.36396103067893
"17113",6,"LT",3,0,1,47,0,3,5.66666666666667,7,2,8,5,7,10,10,10,4.94974746830583,2.82842712474619
"17114",4,"LT",5,0,2,34,0,7,5,4,7,18,2,9,9,10,10,6.36396103067893,6.36396103067893
"17115",5,"LT",4,0,2,78,0,8,7.33333333333333,4,2,8,2,2,10,9,10,6.36396103067893,6.36396103067893
"17116",4,"LT",3,0,2,43,0,2,4,5,4,13,1,7,10,9,8,4.94974746830583,6.36396103067893
"17117",5,"LT",4,0,1,67,0,4,6.66666666666667,7,4,11,5,3,10,10,10,4.24264068711928,4.24264068711928
"17118",5,"LT",5,0,2,57,0,7,6,8,7,15,3,9,10,9,10,5.65685424949238,6.36396103067893
"17119",5,"LT",5,1,2,42,0,6,4,5,3,16,0,5,8,8,8,3.53553390593274,2.82842712474619
"17120",3,"LT",3,1,2,40,1,8,0,4,3,10,2,5,10,10,10,3.53553390593274,1.4142135623731
"17121",6,"LT",2,1,2,50,0,5,6.66666666666667,0,5,13,1,6,10,8,7,6.36396103067893,4.94974746830583
"17122",8,"LT",3,0,2,71,0,7,4,6,6,17,0,10,10,10,10,3.53553390593274,4.94974746830583
"17123",2,"LT",2,0,1,55,0,2,2.66666666666667,5,10,14,2,3,8,9,9,4.94974746830583,4.24264068711928
"17124",7,"LT",7,1,1,76,0,7,5.33333333333333,1,5,5,7,9,9,7,6,1.4142135623731,0.707106781186548
"17125",5,"LT",6,0,1,43,0,4,7.66666666666667,4,7,12,0,1,10,9,10,3.53553390593274,2.12132034355964
"17126",9,"LT",8,1,1,20,0,7,5,5,5,14,5,4,6,8,6,0.707106781186548,2.82842712474619
"17127",4,"LT",4,0,1,32,0,1,5.33333333333333,5,9,18,5,8,5,10,9,3.53553390593274,4.24264068711928
"17128",9,"LT",7,1,2,53,0,3,8.33333333333333,7,9,11,5,2,9,8,9,4.94974746830583,4.24264068711928
"17129",5,"LT",2,0,1,70,0,10,1,2,7,8,5,5,9,8,5,0,0
"17130",3,"LT",3,0,1,35,0,5,8,4,2,12,7,4,7,5,4,2.82842712474619,0.707106781186548
"17131",3,"LT",5,0,2,74,0,10,7,5,3,12,5,5,10,10,5,2.82842712474619,0.707106781186548
"17132",7,"LT",5,0,2,54,0,7,3.66666666666667,6,10,12,4,7,6,10,7,2.82842712474619,1.4142135623731
"17133",4,"LT",2,0,2,57,0,5,2,5,6,15,1,3,8,6,9,5.65685424949238,5.65685424949238
"17134",8,"LT",7,0,2,33,0,6,7,8,10,14,4,7,10,10,5,0.707106781186548,0.707106781186548
"17135",2,"LT",2,0,2,74,0,10,6,8,2,4,1,0,8,7,9,6.36396103067893,6.36396103067893
"17136",8,"LT",8,0,1,77,0,5,5,5,2,4,3,5,10,10,10,5.65685424949238,6.36396103067893
"17137",5,"LT",4,1,1,50,0,4,3.66666666666667,8,4,11,5,3,10,10,8,4.94974746830583,4.94974746830583
"17138",4,"LT",4,1,2,70,0,8,2,7,3,14,6,8,10,10,7,3.53553390593274,1.4142135623731
"17139",7,"LT",8,1,1,63,0,5,7,8,5,12,3,3,4,7,5,1.4142135623731,0
"17140",3,"LT",5,0,2,66,0,5,5,7,4,15,3,8,10,9,10,5.65685424949238,6.36396103067893
"17141",2,"LT",3,0,2,45,0,6,7,1,1,11,6,9,8,9,9,6.36396103067893,6.36396103067893
"17142",5,"LT",2,0,1,57,0,9,7,7,3,14,3,7,8,8,8,4.94974746830583,1.4142135623731
"17143",3,"LT",3,0,1,37,0,4,4.66666666666667,2,10,13,6,6,9,9,9,5.65685424949238,5.65685424949238
"17144",8,"LT",7,0,2,25,0,6,6.66666666666667,6,1,15,6,4,10,10,10,1.4142135623731,2.12132034355964
"17145",3,"LT",3,1,1,55,0,6,3.66666666666667,5,8,13,1,3,10,10,10,6.36396103067893,4.94974746830583
"17146",5,"LT",5,0,1,64,0,7,6.33333333333333,7,6,12,3,9,10,10,10,4.24264068711928,7.07106781186548
"17147",4,"LT",7,0,1,34,0,1,2,6,6,15,3,5,4,9,9,2.12132034355964,2.12132034355964
"17148",5,"LT",0,0,2,34,1,5,3,10,3,12,5,0,10,10,10,7.07106781186548,7.07106781186548
"17149",3,"LT",2,1,2,57,0,6,3.33333333333333,1,6,16,0,0,8,8,8,4.94974746830583,5.65685424949238
"17150",3,"LT",3,1,2,49,0,4,3.33333333333333,7,7,14,3,7,10,7,10,4.24264068711928,6.36396103067893
"17151",1,"LT",2,0,2,49,0,5,1.66666666666667,3,5,14,0,5,10,10,10,7.07106781186548,7.07106781186548
"17152",5,"LT",5,0,2,15,0,7,5.33333333333333,5,7,7,8,8,8,9,7,0.707106781186548,1.4142135623731
"17153",5,"LT",2,0,1,51,0,7,5.33333333333333,1,7,16,1,0,8,9,10,6.36396103067893,7.07106781186548
"17154",1,"LT",0,0,2,76,0,6,6.33333333333333,4,2,2,3,2,2,2,3,0.707106781186548,0
"17155",5,"LT",5,0,2,28,0,5,3.66666666666667,5,8,16,3,3,10,10,10,4.24264068711928,3.53553390593274
"17156",8,"LT",5,1,1,39,0,7,6,3,10,12,1,8,10,10,10,6.36396103067893,6.36396103067893
"17157",8,"LT",5,0,2,34,0,7,5,7,9,18,2,8,10,10,10,6.36396103067893,6.36396103067893
"17158",5,"LT",6,0,2,19,0,8,3.66666666666667,2,4,12,5,5,4,5,6,0,1.4142135623731
"17159",0,"LT",0,0,2,29,0,5,3.33333333333333,5,1,12,5,0,10,10,10,7.07106781186548,7.07106781186548
"17160",4,"LT",3,1,1,62,0,7,4.33333333333333,4,10,18,3,6,10,10,10,3.53553390593274,3.53553390593274
"17161",6,"LT",4,1,1,51,0,3,7.33333333333333,8,9,16,8,7,10,8,10,2.82842712474619,2.12132034355964
"17162",8,"LT",5,1,2,79,0,8,7,4,1,3,8,3,9,9,9,1.4142135623731,1.4142135623731
"17163",3,"LT",5,0,1,35,0,7,4.33333333333333,5,8,17,2,9,10,9,10,6.36396103067893,6.36396103067893
"17164",5,"LT",3,0,1,64,0,3,4.33333333333333,7,3,11,3,1,10,10,10,5.65685424949238,5.65685424949238
"17165",4,"LT",2,0,2,70,0,9,6,4,10,8,1,3,9,9,9,5.65685424949238,5.65685424949238
"17166",9,"LT",5,0,2,44,0,7,6.66666666666667,7,10,16,6,9,10,10,10,0,5.65685424949238
"17167",7,"LT",4,1,2,35,0,4,2,7,5,15,4,4,6,6,6,0,1.4142135623731
"17168",4,"LT",3,0,1,53,0,8,6,4,5,12,0,3,10,9,10,7.07106781186548,5.65685424949238
"17169",4,"LT",3,0,1,73,0,7,4.66666666666667,7,5,11,1,6,10,10,9,6.36396103067893,4.24264068711928
"17170",6,"LT",4,1,2,34,0,8,1,2,2,12,3,6,10,7,10,3.53553390593274,3.53553390593274
"17171",4,"LT",3,0,2,42,0,8,4.33333333333333,5,8,10,0,2,10,10,10,7.07106781186548,4.24264068711928
"17172",8,"LT",5,0,2,49,0,7,6.66666666666667,9,10,19,6,7,5,10,8,3.53553390593274,2.12132034355964
"17173",3,"LT",1,0,1,38,0,5,6.66666666666667,5,9,11,1,6,10,8,5,1.4142135623731,1.4142135623731
"17174",7,"LT",5,0,2,73,0,10,8,7,4,15,5,8,10,10,10,4.94974746830583,4.24264068711928
"17175",4,"LT",2,0,1,34,0,3,5.33333333333333,2,8,13,6,7,9,9,9,6.36396103067893,6.36396103067893
"17176",4,"LT",1,0,2,65,0,9,5.66666666666667,3,10,11,3,0,10,10,10,6.36396103067893,2.12132034355964
"17177",5,"LT",5,1,2,64,0,5,5.33333333333333,5,5,15,5,7,8,8,8,1.4142135623731,2.12132034355964
"17178",3,"LT",5,0,1,49,0,5,6.66666666666667,1,6,11,5,5,10,10,10,7.07106781186548,7.07106781186548
"17179",6,"LT",3,0,1,44,0,1,4.66666666666667,4,10,11,6,6,10,9,10,1.4142135623731,2.82842712474619
"17180",4,"LT",5,1,2,33,0,8,4.33333333333333,8,4,15,4,4,8,9,6,2.82842712474619,2.82842712474619
"17181",7,"LT",3,0,2,37,0,3,4.33333333333333,6,7,13,1,8,10,10,9,4.94974746830583,4.24264068711928
"17182",9,"LT",9,1,1,64,0,7,6.66666666666667,1,5,8,9,8,8,5,8,0,0.707106781186548
"17183",8,"LT",3,0,2,33,0,8,6.66666666666667,5,10,15,4,0,10,10,10,4.94974746830583,0
"17184",7,"LT",5,1,1,45,0,3,5.33333333333333,4,4,10,3,8,9,10,10,6.36396103067893,7.07106781186548
"17185",5,"LT",5,0,1,55,0,6,5.33333333333333,7,9,14,8,7,9,9,9,4.94974746830583,4.94974746830583
"17186",6,"LT",9,0,1,32,0,5,4.33333333333333,7,4,11,3,6,9,8,9,4.24264068711928,4.24264068711928
"17187",6,"LT",4,0,2,41,0,7,6.33333333333333,5,8,13,4,7,10,10,10,2.82842712474619,2.82842712474619
"17188",5,"LT",3,0,1,56,0,2,1.66666666666667,0,9,16,3,3,10,10,10,5.65685424949238,2.12132034355964
"17189",4,"LT",5,0,2,41,0,2,5.33333333333333,5,3,12,4,3,10,10,10,4.24264068711928,2.82842712474619
"17190",5,"LT",3,1,2,65,0,5,2.33333333333333,1,4,13,3,7,9,3,9,4.94974746830583,4.94974746830583
"17191",4,"LT",4,1,2,58,0,7,7,2,8,11,6,6,10,9,10,6.36396103067893,6.36396103067893
"17192",5,"LT",0,1,1,65,0,7,2.33333333333333,3,4,11,2,0,10,10,10,6.36396103067893,4.94974746830583
"17193",6,"LT",5,0,2,68,0,8,5.66666666666667,9,3,11,8,7,7,7,7,1.4142135623731,1.4142135623731
"17194",3,"LT",3,1,2,75,0,7,3.33333333333333,4,3,12,7,6,9,9,9,2.12132034355964,3.53553390593274
"17195",6,"LT",2,0,1,70,0,8,3,5,3,13,6,3,9,9,9,4.24264068711928,4.94974746830583
"17196",2,"LT",2,1,2,43,0,7,3,5,8,17,0,6,10,10,10,7.07106781186548,7.07106781186548
"17197",3,"LT",2,0,2,64,0,9,4.33333333333333,5,1,11,0,5,10,9,9,6.36396103067893,6.36396103067893
"17198",2,"LT",4,0,1,63,0,3,3.66666666666667,3,5,13,1,2,6,10,7,2.82842712474619,2.12132034355964
"17199",3,"LT",2,0,1,47,0,5,2,5,7,12,2,2,10,8,10,5.65685424949238,6.36396103067893
"17200",4,"LT",5,0,1,35,0,4,4.66666666666667,3,9,15,3,1,5,7,4,0,0.707106781186548
"17201",8,"LT",6,0,1,16,0,2,6.66666666666667,5,10,9,5,9,10,10,10,2.12132034355964,2.12132034355964
"17202",8,"LT",5,0,2,55,0,5,3.66666666666667,9,10,16,1,3,10,10,10,5.65685424949238,5.65685424949238
"17203",6,"LT",5,0,2,68,0,1,5.66666666666667,5,1,11,5,7,8,8,10,4.24264068711928,3.53553390593274
"17204",7,"LT",5,1,1,74,0,6,2,0,4,8,9,8,10,10,10,2.82842712474619,4.94974746830583
"17205",7,"LT",7,0,1,44,0,6,6,5,6,16,1,7,10,10,10,4.24264068711928,6.36396103067893
"17206",9,"LT",7,0,2,22,0,4,7.33333333333333,5,10,15,5,9,10,10,9,4.24264068711928,3.53553390593274
"17207",2,"LT",1,0,1,16,0,5,4,4,8,10,6,5,10,10,10,4.24264068711928,4.24264068711928
"17208",3,"LT",3,0,2,71,0,9,1.66666666666667,9,2,10,1,1,9,10,9,6.36396103067893,5.65685424949238
"17209",7,"LT",5,0,2,55,0,10,8.33333333333333,5,6,12,2,8,10,10,10,7.07106781186548,7.07106781186548
"17210",6,"LT",3,1,1,68,0,6,4.33333333333333,4,5,11,2,8,10,10,10,3.53553390593274,5.65685424949238
"17211",5,"LT",5,1,2,77,0,7,7,3,5,4,8,8,8,10,9,4.24264068711928,2.82842712474619
"17212",2,"LT",2,0,2,56,0,5,8,1,3,14,2,1,9,10,9,5.65685424949238,5.65685424949238
"17213",4,"LT",2,0,2,64,0,8,5.33333333333333,5,4,11,1,4,9,9,9,6.36396103067893,6.36396103067893
"17214",5,"LT",5,0,1,78,0,8,3.66666666666667,7,7,17,6,8,9,10,6,1.4142135623731,1.4142135623731
"17215",7,"LT",7,0,1,86,0,8,8,3,5,7,7,9,10,7,10,2.82842712474619,3.53553390593274
"17216",7,"LT",6,0,2,73,0,5,7.66666666666667,5,4,11,2,1,7,7,5,1.4142135623731,1.4142135623731
"17217",7,"LT",5,1,1,56,0,5,9.33333333333333,8,9,10,3,5,10,9,10,4.94974746830583,3.53553390593274
"17218",7,"LT",6,1,1,31,0,5,6,5,9,13,3,6,10,9,10,5.65685424949238,4.94974746830583
"17219",3,"LT",3,0,1,57,0,1,4,3,10,12,1,3,9,9,7,2.12132034355964,2.82842712474619
"17220",7,"LT",5,0,2,84,0,10,6.66666666666667,5,3,4,4,1,7,6,2,1.4142135623731,1.4142135623731
"17221",2,"LT",3,0,2,64,0,8,1.66666666666667,1,4,13,0,0,2,8,7,2.82842712474619,2.12132034355964
"17222",7,"LT",6,1,1,77,0,7,5.66666666666667,7,3,10,3,9,3,9,7,0.707106781186548,1.4142135623731
"17223",6,"LT",5,0,2,34,0,6,7,5,10,17,6,5,8,10,9,4.24264068711928,2.82842712474619
"17224",6,"LT",4,0,2,74,0,10,7,8,3,14,6,6,9,10,9,2.82842712474619,2.12132034355964
"17225",5,"LT",5,0,2,44,0,5,5,5,4,12,6,7,7,5,6,1.4142135623731,0.707106781186548
"17226",8,"LT",3,0,1,17,0,2,3.66666666666667,6,7,11,3,5,8,7,5,2.82842712474619,2.12132034355964
"17227",6,"LT",7,1,1,35,0,5,6.33333333333333,2,10,20,3,7,9,9,9,4.24264068711928,2.82842712474619
"17228",4,"LT",4,1,1,52,0,5,4.33333333333333,4,6,13,4,3,8,8,5,2.82842712474619,4.24264068711928
"17229",5,"LT",5,0,1,52,0,3,5,5,5,16,2,4,10,9,8,0.707106781186548,0.707106781186548
"17230",7,"LT",4,0,1,52,0,3,4.66666666666667,5,10,13,1,2,10,10,10,7.07106781186548,7.07106781186548
"17231",8,"LT",5,0,1,54,0,9,8,0,10,14,6,6,10,10,10,0.707106781186548,1.4142135623731
"17232",1,"LT",4,0,2,33,0,6,7.33333333333333,6,8,16,8,9,4,8,4,1.4142135623731,0.707106781186548
"17233",5,"LT",4,0,2,50,1,2,5.66666666666667,3,2,11,3,0,10,10,9,4.94974746830583,7.07106781186548
"17234",7,"LT",3,0,1,41,0,2,6.33333333333333,5,10,16,4,5,10,10,10,2.12132034355964,7.07106781186548
"17235",7,"LT",6,1,1,58,0,8,5.66666666666667,2,8,12,8,7,8,7,7,0.707106781186548,1.4142135623731
"17236",8,"LT",4,1,2,43,0,3,7.66666666666667,5,7,14,2,7,10,10,10,6.36396103067893,2.82842712474619
"17237",7,"LT",3,0,2,52,1,8,5,7,7,15,5,5,8,9,8,2.12132034355964,2.12132034355964
"17238",4,"LT",4,0,2,23,0,5,4.66666666666667,5,6,16,3,8,9,10,10,5.65685424949238,5.65685424949238
"17239",6,"LT",3,0,2,48,0,7,5.66666666666667,1,8,11,8,7,10,10,10,3.53553390593274,4.24264068711928
"17240",3,"LT",4,0,1,41,0,6,4.33333333333333,5,3,12,0,1,10,10,10,7.07106781186548,7.07106781186548
"17241",6,"LT",5,0,2,54,0,5,6.66666666666667,5,7,14,2,7,10,9,10,5.65685424949238,3.53553390593274
"17242",3,"LT",5,0,1,57,0,5,5.33333333333333,5,9,10,5,5,9,9,9,2.82842712474619,2.12132034355964
"17243",2,"LT",2,0,2,37,0,3,2,2,4,17,0,3,10,10,10,7.07106781186548,3.53553390593274
"17244",2,"LT",1,0,2,38,0,8,5.66666666666667,5,10,12,2,0,10,10,10,6.36396103067893,6.36396103067893
"17245",6,"LT",7,0,2,17,0,6,5,5,5,10,8,4,5,5,5,0.707106781186548,2.82842712474619
"17246",4,"LT",1,0,2,57,0,7,5.66666666666667,5,8,11,1,3,10,9,9,5.65685424949238,6.36396103067893
"17247",4,"LT",3,0,2,53,0,5,3,5,7,12,2,1,7,3,8,4.94974746830583,4.94974746830583
"17248",5,"LT",4,0,1,27,0,5,5,8,10,15,8,8,10,10,10,2.12132034355964,2.82842712474619
"17249",5,"LT",5,0,2,71,0,10,1.33333333333333,1,2,4,2,8,10,9,10,7.07106781186548,6.36396103067893
"17250",6,"LT",6,0,1,43,0,5,5.33333333333333,5,9,16,7,6,8,8,8,2.12132034355964,0.707106781186548
"17251",5,"LT",5,0,2,52,0,5,6.33333333333333,5,8,13,5,7,9,8,8,2.82842712474619,1.4142135623731
"17252",3,"LT",2,0,1,67,0,3,6.66666666666667,4,4,4,3,4,3,5,4,0,0
"17253",6,"LT",6,1,1,73,0,6,7.66666666666667,6,3,10,0,2,10,8,10,7.07106781186548,7.07106781186548
"17254",6,"LT",4,0,2,51,0,6,4,7,7,12,1,7,10,10,9,5.65685424949238,4.24264068711928
"17255",3,"LT",3,1,1,67,0,5,3.66666666666667,3,2,13,3,5,8,8,8,4.24264068711928,4.24264068711928
"17256",7,"LT",4,0,2,24,0,7,5.33333333333333,5,6,15,1,3,10,10,10,6.36396103067893,4.24264068711928
"17257",3,"LT",3,0,2,29,0,5,4,1,3,9,0,8,8,8,8,5.65685424949238,5.65685424949238
"17258",2,"LT",1,1,2,59,0,3,2.66666666666667,5,2,10,0,6,10,10,10,7.07106781186548,7.07106781186548
"17259",9,"LT",9,0,2,51,0,2,8,5,10,24,7,8,10,10,10,1.4142135623731,1.4142135623731
"17260",5,"LT",4,0,1,46,0,6,3.33333333333333,4,5,11,3,2,10,8,10,5.65685424949238,6.36396103067893
"17261",7,"LT",6,1,2,30,0,7,6.66666666666667,4,6,9,5,6,9,9,9,0,0
"17262",4,"LT",5,0,2,33,0,7,4.66666666666667,4,8,16,1,8,9,9,10,6.36396103067893,7.07106781186548
"17263",6,"LT",1,1,2,40,1,3,7,6,6,16,1,6,10,8,10,7.07106781186548,7.07106781186548
"17264",5,"LT",7,0,2,40,0,5,6.33333333333333,3,5,14,3,7,7,10,9,4.94974746830583,3.53553390593274
"17265",2,"LT",2,1,1,29,0,5,5,4,6,17,0,0,9,9,8,5.65685424949238,4.94974746830583
"17266",3,"LT",3,0,2,43,0,8,3,5,5,13,9,7,8,8,10,3.53553390593274,4.24264068711928
"17267",2,"LT",2,0,2,30,0,8,1,2,5,18,2,2,5,5,2,1.4142135623731,0.707106781186548
"17268",9,"LT",5,0,2,24,0,4,6.66666666666667,7,7,16,5,8,10,10,10,3.53553390593274,4.24264068711928
"17269",4,"LT",7,0,1,22,0,5,6.33333333333333,5,3,13,5,7,4,5,4,0.707106781186548,0.707106781186548
"17270",6,"LT",1,0,1,35,0,7,5.33333333333333,3,10,17,2,1,10,10,10,5.65685424949238,1.4142135623731
"17271",5,"LT",3,0,2,76,0,8,7,4,4,6,2,1,4,7,6,0.707106781186548,2.12132034355964
"17272",3,"LT",4,0,2,63,0,5,3,2,3,11,6,7,7,9,7,3.53553390593274,2.12132034355964
"17273",5,"LT",4,0,2,39,0,7,6,7,10,15,5,3,9,8,8,4.24264068711928,2.82842712474619
"17274",2,"LT",2,0,2,64,0,8,1.66666666666667,9,2,15,0,2,9,9,9,6.36396103067893,7.07106781186548
"17275",6,"LT",4,0,2,40,0,5,2.66666666666667,0,9,11,3,3,10,10,10,4.94974746830583,4.94974746830583
"17276",4,"LT",0,0,1,67,0,4,8.33333333333333,5,4,4,5,6,4,4,5,0.707106781186548,0.707106781186548
"17277",5,"LT",4,0,1,43,0,4,6,2,9,13,8,7,9,9,9,4.94974746830583,4.94974746830583
"17278",8,"LT",8,0,1,39,0,2,8,9,9,14,3,8,7,10,10,3.53553390593274,4.94974746830583
"17279",8,"LT",7,1,2,73,0,7,8,1,3,14,2,7,10,9,10,6.36396103067893,2.12132034355964
"17280",3,"LT",7,0,1,38,0,8,6.33333333333333,4,4,13,3,8,9,9,10,5.65685424949238,6.36396103067893
"17281",6,"LT",6,0,2,42,0,6,5.33333333333333,9,9,14,4,6,10,10,10,4.24264068711928,4.24264068711928
"17282",8,"LT",5,0,2,76,0,10,7.66666666666667,3,2,11,7,7,10,10,8,1.4142135623731,2.12132034355964
"17283",7,"LT",4,0,2,34,0,8,4.66666666666667,9,8,16,7,8,6,8,9,2.12132034355964,0.707106781186548
"17284",2,"LT",3,0,1,70,0,5,5,2,1,10,1,2,9,9,10,5.65685424949238,5.65685424949238
"17285",4,"LT",4,0,1,87,0,10,5.33333333333333,9,2,10,0,8,10,10,10,4.94974746830583,5.65685424949238
"17286",2,"LT",2,1,1,62,0,6,6.33333333333333,2,8,13,7,7,9,9,9,5.65685424949238,5.65685424949238
"17287",4,"LT",7,0,1,73,0,6,4,8,3,9,2,10,10,10,10,0,7.07106781186548
"17288",4,"LT",3,0,2,58,0,5,4,4,5,16,7,5,5,4,5,4.24264068711928,1.4142135623731
"17289",9,"LT",7,0,2,24,0,3,3.66666666666667,8,3,10,2,7,9,6,8,2.12132034355964,4.94974746830583
"17290",4,"LT",1,0,1,57,0,8,7,5,10,11,4,0,10,10,10,7.07106781186548,4.24264068711928
"17291",8,"LT",8,0,1,52,0,5,7.33333333333333,8,9,11,5,7,8,8,5,0.707106781186548,0.707106781186548
"17292",2,"LT",3,1,2,55,0,6,4.33333333333333,3,10,10,1,2,8,6,7,2.82842712474619,0
"17293",1,"LT",2,0,2,54,1,5,3.66666666666667,4,1,12,0,0,9,8,8,7.07106781186548,6.36396103067893
"17294",6,"LT",5,1,1,51,0,5,6,5,9,14,6,8,8,10,6,1.4142135623731,2.12132034355964
"17295",3,"LT",4,0,2,17,0,5,6.33333333333333,4,5,10,3,5,3,3,5,1.4142135623731,0.707106781186548
"17296",4,"LT",4,1,2,72,0,4,4,7,3,13,6,5,10,8,8,4.94974746830583,5.65685424949238
